subscriber_id,signup_date,plan,payment_method,age,gender,country,device_primary,churned_30d
S005169,2025-09-19,basic,paypal,43.0,M,UK,mobile,0
S005170,2024-11-18,basic,paypal,37.0,M,UK,mobile,0
S005171,2026-04-20,standard,debit_card,39.0,M,UK,tv,0
S005172,2025-04-19,standard,debit_card,52.0,F,UK,mobile,0
S005173,2023-11-18,premium,paypal,43.0,F,UK,mobile,0
S005174,2022-09-17,basic,debit_card,53.0,F,UK,tv,0
S005175,2025-12-19,basic,debit_card,26.0,M,UK,laptop,0
S005176,2023-10-18,basic,debit_card,16.0,M,UK,mobile,0
S005177,2025-07-20,basic,credit_card,32.0,F,UK,mobile,0
S005178,2026-04-20,basic,credit_card,31.0,M,UK,mobile,1
S005179,2026-03-21,standard,credit_card,50.0,M,IE,mobile,0
S005180,2025-11-19,standard,credit_card,21.0,M,UK,mobile,0
S005181,2025-10-19,standard,debit_card,33.0,F,UK,tablet,0
S005182,2026-02-18,standard,credit_card,,F,UK,tv,1
S005183,2025-05-20,basic,credit_card,35.0,M,UK,tv,0
S005184,2025-02-17,standard,credit_card,32.0,M,UK,tv,0
S005185,2024-02-17,basic,debit_card,37.0,F,UK,laptop,0
S005186,2026-02-18,premium,paypal,45.0,M,IE,tv,1
S005187,2024-07-19,basic,debit_card,50.0,M,IE,tv,0
S005188,2025-06-19,standard,debit_card,34.0,F,UK,tv,0
S005189,2024-12-18,premium,debit_card,25.0,M,IE,mobile,0
S005190,2025-03-20,standard,debit_card,50.0,M,UK,laptop,0
S005191,2025-01-18,standard,voucher,22.0,F,UK,mobile,0
S005192,2025-02-17,standard,debit_card,53.0,F,IE,tv,0
S005193,2022-02-15,basic,debit_card,48.0,M,UK,tablet,0
S005194,2025-09-19,standard,paypal,50.0,M,UK,laptop,0
S005195,2026-03-21,premium,debit_card,41.0,M,UK,tablet,1
S005196,2026-03-21,premium,debit_card,16.0,F,UK,mobile,0
S005197,2025-05-20,standard,paypal,22.0,M,UK,mobile,0
S005198,2025-12-19,basic,credit_card,37.0,M,UK,tablet,0
S005199,2025-11-19,standard,debit_card,26.0,M,IE,laptop,0
S005200,2026-05-21,standard,paypal,30.0,F,UK,mobile,0
S005201,2025-07-20,basic,debit_card,40.0,M,UK,mobile,0
S005202,2024-02-17,basic,credit_card,32.0,F,UK,tv,0
S005203,2025-10-19,basic,debit_card,20.0,F,UK,tv,0
S005204,2025-11-19,standard,paypal,43.0,other,UK,tv,1
S005205,2025-12-19,basic,debit_card,39.0,F,UK,tablet,0
S005206,2025-10-19,basic,paypal,31.0,F,UK,laptop,0
S005207,2021-10-16,basic,credit_card,41.0,M,UK,tv,0
S005208,2025-11-19,premium,debit_card,35.0,F,UK,mobile,0
S005209,2026-05-21,basic,credit_card,48.0,F,UK,tablet,0
S005210,2024-06-18,basic,debit_card,35.0,F,UK,tv,0
S005211,2026-05-21,standard,paypal,48.0,other,UK,mobile,0
S005212,2024-10-18,basic,debit_card,16.0,M,UK,tablet,0
S005213,2024-11-18,premium,debit_card,39.0,F,UK,tv,0
S005214,2023-06-18,premium,paypal,29.0,F,UK,mobile,0
S005215,2026-03-21,standard,debit_card,24.0,F,UK,mobile,0
S005216,2025-09-19,standard,debit_card,46.0,F,UK,tablet,0
S005217,2022-01-16,standard,credit_card,43.0,M,UK,tv,0
S005218,2025-10-19,basic,debit_card,16.0,F,UK,tv,0
S005219,2026-02-18,basic,debit_card,41.0,M,UK,tv,0
S005220,2022-12-17,basic,debit_card,40.0,F,UK,mobile,0
S005221,2025-10-19,basic,credit_card,26.0,M,UK,tv,0
S005222,2026-05-21,standard,credit_card,24.0,M,UK,mobile,1
S005223,2025-05-20,basic,credit_card,,F,UK,mobile,0
S005224,2024-12-18,basic,paypal,30.0,F,UK,tablet,0
S005225,2026-01-19,standard,voucher,32.0,F,UK,tablet,0
S005226,2025-08-19,standard,debit_card,42.0,F,UK,tv,0
S005227,2025-01-18,basic,paypal,36.0,F,UK,tv,0
S005228,2024-12-18,basic,credit_card,22.0,F,UK,tv,0
S005229,2025-04-19,basic,paypal,36.0,F,UK,tablet,0
S005230,2026-04-20,basic,credit_card,31.0,F,UK,mobile,0
S005231,2026-02-18,premium,credit_card,23.0,F,UK,tv,0
S005232,2024-01-18,premium,credit_card,16.0,F,UK,tablet,0
S005233,2025-01-18,standard,debit_card,40.0,F,UK,tv,0
S005234,2025-04-19,standard,debit_card,38.0,F,UK,mobile,0
S005235,2023-05-19,standard,credit_card,,F,UK,mobile,0
S005236,2025-08-19,standard,credit_card,25.0,F,UK,tv,1
S005237,2025-07-20,basic,debit_card,35.0,F,UK,tablet,0
S005238,2026-02-18,basic,paypal,18.0,F,UK,tablet,1
S005239,2025-08-19,standard,credit_card,23.0,M,UK,mobile,0
S005240,2025-07-20,standard,credit_card,34.0,M,UK,mobile,0
S005241,2026-04-20,basic,debit_card,36.0,F,UK,tv,0
S005242,2025-04-19,basic,debit_card,16.0,M,UK,mobile,0
S005243,2026-02-18,basic,debit_card,22.0,M,UK,mobile,0
S005244,2023-12-18,basic,debit_card,29.0,M,UK,mobile,0
S005245,2025-10-19,standard,debit_card,44.0,M,UK,tablet,1
S005246,2025-06-19,standard,debit_card,25.0,F,UK,mobile,0
S005247,2025-03-20,standard,paypal,35.0,F,UK,mobile,0
S005248,2026-04-20,basic,paypal,36.0,F,IE,mobile,0
S005249,2024-07-19,basic,debit_card,31.0,M,UK,tablet,0
S005250,2023-11-18,premium,credit_card,36.0,M,UK,tv,0
S005251,2025-11-19,standard,voucher,19.0,,UK,tablet,0
S005252,2025-05-20,basic,credit_card,26.0,M,UK,tv,0
S005253,2025-07-20,basic,voucher,49.0,M,UK,tv,0
S005254,2025-10-19,premium,debit_card,50.0,F,UK,tablet,0
S005255,2025-06-19,standard,debit_card,43.0,M,UK,tv,0
S005256,2024-09-18,premium,debit_card,46.0,F,IE,mobile,0
S005257,2025-11-19,standard,credit_card,16.0,F,UK,tv,0
S005258,2025-11-19,standard,credit_card,23.0,M,UK,tv,0
S005259,2023-07-19,standard,credit_card,30.0,F,UK,mobile,0
S005260,2026-04-20,basic,credit_card,,F,UK,mobile,0
S005261,2025-06-19,standard,credit_card,30.0,M,UK,tv,0
S005262,2025-01-18,standard,debit_card,42.0,F,UK,tablet,0
S005263,2023-11-18,basic,paypal,38.0,F,IE,tv,0
S005264,2023-08-18,premium,credit_card,37.0,F,UK,tablet,0
S005265,2026-02-18,standard,paypal,33.0,F,UK,tablet,0
S005266,2023-07-19,basic,credit_card,20.0,M,UK,laptop,0
S005267,2024-02-17,basic,debit_card,16.0,M,IE,tablet,0
S005268,2026-04-20,premium,debit_card,48.0,F,UK,tablet,0
S005269,2024-10-18,premium,paypal,27.0,F,IE,laptop,0
S005270,2025-11-19,standard,credit_card,16.0,other,UK,tablet,0
S005271,2025-03-20,premium,credit_card,38.0,F,UK,tablet,0
S005272,2025-05-20,premium,credit_card,38.0,F,UK,tv,0
S005273,2023-11-18,premium,voucher,42.0,F,UK,tablet,0
S005274,2025-12-19,premium,credit_card,46.0,M,UK,mobile,0
S005275,2025-08-19,standard,debit_card,23.0,M,UK,laptop,0
S005276,2025-12-19,standard,credit_card,24.0,M,UK,tablet,0
S005277,2021-07-17,standard,debit_card,30.0,M,UK,tv,0
S005278,2026-05-21,standard,debit_card,43.0,F,UK,tv,0
S005279,2024-10-18,basic,credit_card,16.0,F,UK,tv,0
S005280,2021-06-16,standard,credit_card,35.0,F,UK,mobile,0
S005281,2025-04-19,premium,credit_card,44.0,M,UK,mobile,0
S005282,2024-09-18,basic,credit_card,43.0,M,UK,tv,0
S005283,2022-12-17,premium,debit_card,41.0,M,UK,tv,0
S005284,2025-12-19,standard,paypal,45.0,F,UK,tv,0
S005285,2026-04-20,basic,credit_card,16.0,M,UK,tablet,0
S005286,2026-02-18,basic,credit_card,51.0,F,UK,tv,0
S005287,2025-05-20,premium,credit_card,37.0,F,UK,tv,0
S005288,2025-06-19,standard,paypal,48.0,M,UK,mobile,0
S005289,2024-07-19,basic,credit_card,21.0,F,UK,tv,0
S005290,2025-12-19,standard,paypal,16.0,M,UK,mobile,0
S005291,2024-01-18,basic,credit_card,53.0,,UK,tablet,0
S005292,2026-03-21,standard,credit_card,23.0,F,UK,tv,1
S005293,2026-01-19,premium,credit_card,30.0,M,UK,tablet,1
S005294,2025-09-19,standard,debit_card,39.0,M,UK,mobile,0
S005295,2024-12-18,standard,debit_card,42.0,F,IE,tv,0
S005296,2026-02-18,standard,debit_card,45.0,M,UK,tv,0
S005297,2023-02-16,premium,voucher,36.0,M,UK,tv,0
S005298,2024-10-18,basic,debit_card,22.0,M,UK,tv,0
S005299,2025-05-20,basic,paypal,41.0,F,UK,tv,0
S005300,2025-07-20,basic,paypal,41.0,F,UK,laptop,0
S005301,2026-01-19,standard,debit_card,16.0,F,UK,tv,0
S005302,2026-02-18,standard,paypal,49.0,F,UK,laptop,0
S005303,2025-01-18,standard,debit_card,16.0,M,UK,mobile,0
S005304,2026-01-19,basic,debit_card,45.0,F,UK,mobile,0
S005305,2025-12-19,basic,paypal,27.0,other,IE,mobile,0
S005306,2022-09-17,standard,debit_card,41.0,M,UK,tablet,0
S005307,2025-11-19,premium,debit_card,39.0,F,UK,laptop,0
S005308,2026-03-21,basic,credit_card,33.0,F,UK,tv,0
S005309,2026-03-21,basic,voucher,38.0,F,UK,mobile,0
S005310,2025-09-19,basic,credit_card,33.0,M,UK,tv,0
S005311,2025-07-20,standard,credit_card,41.0,F,UK,tv,0
S005312,2026-02-18,basic,credit_card,58.0,F,UK,tv,0
S005313,2023-11-18,basic,debit_card,19.0,M,UK,tablet,0
S005314,2025-02-17,standard,credit_card,16.0,F,UK,tv,0
S005315,2025-09-19,basic,paypal,29.0,M,UK,tablet,0
S005316,2025-04-19,standard,debit_card,28.0,M,UK,tablet,0
S005317,2026-02-18,basic,paypal,29.0,F,UK,mobile,0
S005318,2024-05-19,premium,credit_card,23.0,other,UK,mobile,0
S005319,2025-10-19,standard,debit_card,43.0,M,UK,mobile,0
S005320,2025-06-19,basic,debit_card,,M,UK,tv,0
S005321,2024-09-18,basic,credit_card,38.0,F,UK,mobile,0
S005322,2026-02-18,standard,debit_card,41.0,M,IE,tv,0
S005323,2026-05-21,premium,paypal,37.0,F,UK,tv,0
S005324,2025-12-19,basic,debit_card,39.0,F,UK,mobile,0
S005325,2023-07-19,basic,paypal,44.0,M,UK,tv,0
S005326,2026-01-19,basic,debit_card,34.0,F,UK,tv,0
S005327,2025-03-20,standard,credit_card,30.0,M,UK,tablet,0
S005328,2024-08-18,premium,paypal,39.0,M,UK,mobile,0
S005329,2026-01-19,standard,voucher,40.0,F,IE,tv,0
S005330,2024-07-19,basic,debit_card,43.0,M,UK,tv,0
S005331,2022-09-17,standard,credit_card,16.0,M,UK,tv,0
S005332,2026-04-20,standard,credit_card,31.0,F,UK,mobile,0
S005333,2025-10-19,basic,paypal,22.0,M,IE,mobile,0
S005334,2026-04-20,basic,credit_card,40.0,F,UK,tablet,0
S005335,2023-11-18,standard,credit_card,41.0,F,UK,tv,0
S005336,2024-08-18,premium,credit_card,30.0,M,UK,tablet,0
S005337,2026-02-18,standard,paypal,25.0,M,IE,tv,0
S005338,2025-03-20,standard,debit_card,40.0,M,UK,tv,0
S005339,2025-10-19,premium,debit_card,32.0,F,UK,laptop,0
S005340,2026-01-19,basic,debit_card,49.0,M,UK,tablet,0
S005341,2024-12-18,basic,paypal,53.0,F,UK,mobile,0
S005342,2026-01-19,basic,credit_card,45.0,M,UK,tv,0
S005343,2025-10-19,premium,credit_card,36.0,F,UK,mobile,0
S005344,2026-01-19,standard,credit_card,54.0,F,UK,tablet,0
S005345,2025-01-18,basic,credit_card,36.0,F,UK,tv,0
S005346,2026-01-19,basic,credit_card,28.0,F,UK,tv,0
S005347,2025-10-19,standard,debit_card,26.0,M,UK,mobile,0
S005348,2025-06-19,standard,credit_card,26.0,M,UK,tablet,0
S005349,2025-12-19,standard,paypal,33.0,M,UK,mobile,1
S005350,2025-09-19,basic,credit_card,39.0,M,UK,tv,0
S005351,2021-06-16,premium,voucher,,F,UK,laptop,0
S005352,2025-08-19,standard,credit_card,29.0,,UK,laptop,0
S005353,2025-10-19,standard,credit_card,36.0,F,UK,mobile,0
S005354,2025-03-20,standard,paypal,41.0,other,IE,tv,0
S005355,2024-05-19,premium,paypal,33.0,F,IE,tv,0
S005356,2025-01-18,premium,credit_card,36.0,M,UK,mobile,0
S005357,2023-07-19,standard,paypal,20.0,M,UK,tablet,0
S005358,2024-08-18,standard,paypal,23.0,F,UK,mobile,0
S005359,2025-12-19,standard,debit_card,,M,IE,tv,0
S005360,2025-11-19,premium,debit_card,39.0,M,UK,laptop,0
S005361,2026-04-20,standard,credit_card,36.0,F,UK,mobile,0
S005362,2024-05-19,basic,credit_card,24.0,F,UK,laptop,0
S005363,2026-04-20,basic,credit_card,31.0,M,UK,mobile,0
S005364,2024-02-17,premium,credit_card,50.0,M,UK,mobile,0
S005365,2025-10-19,premium,debit_card,39.0,M,UK,tv,0
S005366,2024-12-18,premium,credit_card,32.0,M,UK,tv,0
S005367,2026-03-21,standard,credit_card,22.0,M,UK,laptop,0
S005368,2026-02-18,premium,credit_card,26.0,F,UK,tablet,0
S005369,2022-08-17,premium,debit_card,34.0,F,UK,mobile,0
S005370,2024-08-18,basic,debit_card,37.0,M,UK,mobile,0
S005371,2026-02-18,basic,paypal,40.0,other,UK,tv,0
S005372,2026-02-18,premium,voucher,38.0,F,UK,tablet,0
S005373,2024-05-19,basic,voucher,29.0,M,IE,tv,0
S005374,2025-11-19,standard,credit_card,28.0,F,UK,mobile,0
S005375,2021-06-16,standard,credit_card,56.0,F,UK,mobile,0
S005376,2025-08-19,standard,debit_card,27.0,F,UK,mobile,0
S005377,2021-09-16,basic,credit_card,19.0,M,UK,mobile,0
S005378,2025-11-19,standard,credit_card,16.0,F,UK,laptop,0
S005379,2023-10-18,basic,paypal,30.0,M,IE,tablet,0
S005380,2026-02-18,premium,debit_card,44.0,,UK,laptop,0
S005381,2024-08-18,basic,debit_card,27.0,F,UK,mobile,0
S005382,2022-08-17,standard,paypal,50.0,F,UK,tv,0
S005383,2025-06-19,premium,paypal,33.0,F,UK,laptop,0
S005384,2025-12-19,basic,paypal,46.0,M,UK,tv,1
S005385,2025-07-20,basic,paypal,,M,UK,laptop,0
S005386,2026-01-19,premium,credit_card,25.0,F,UK,tv,0
S005387,2024-04-18,basic,debit_card,35.0,F,UK,tablet,0
S005388,2026-04-20,basic,credit_card,39.0,F,UK,tablet,0
S005389,2026-03-21,standard,voucher,,M,UK,mobile,0
S005390,2026-03-21,premium,credit_card,37.0,F,UK,tablet,1
S005391,2025-07-20,standard,debit_card,40.0,M,UK,tv,0
S005392,2026-03-21,standard,paypal,18.0,M,UK,tv,0
S005393,2026-04-20,premium,debit_card,30.0,F,UK,tv,0
S005394,2024-07-19,standard,credit_card,28.0,M,UK,laptop,0
S005395,2026-04-20,standard,credit_card,28.0,F,UK,mobile,0
S005396,2024-12-18,standard,debit_card,38.0,F,UK,tv,0
S005397,2026-02-18,basic,debit_card,28.0,F,UK,tv,0
S005398,2026-05-21,basic,debit_card,16.0,M,UK,tablet,0
S005399,2025-12-19,standard,credit_card,31.0,M,UK,laptop,0
S005400,2025-01-18,basic,debit_card,22.0,F,UK,laptop,0
S005401,2025-11-19,standard,credit_card,39.0,F,UK,tv,0
S005402,2026-04-20,basic,paypal,42.0,F,UK,mobile,0
S005403,2025-06-19,standard,debit_card,16.0,M,UK,mobile,0
S005404,2024-08-18,basic,paypal,25.0,F,UK,tablet,0
S005405,2025-08-19,standard,credit_card,37.0,M,IE,tablet,0
S005406,2021-06-16,standard,paypal,18.0,M,UK,tv,0
S005407,2025-02-17,standard,paypal,42.0,M,UK,mobile,0
S005408,2025-06-19,basic,debit_card,45.0,M,UK,tv,0
S005409,2025-11-19,basic,voucher,32.0,M,UK,mobile,0
S005410,2025-08-19,premium,paypal,25.0,M,UK,tv,0
S005411,2025-09-19,basic,voucher,16.0,M,UK,tv,0
S005412,2023-12-18,premium,paypal,42.0,F,UK,tv,0
S005413,2026-02-18,basic,paypal,56.0,M,UK,tv,0
S005414,2023-04-18,basic,credit_card,53.0,F,IE,mobile,0
S005415,2025-04-19,standard,credit_card,31.0,F,IE,mobile,0
S005416,2024-09-18,standard,debit_card,21.0,M,UK,laptop,0
S005417,2024-01-18,basic,debit_card,43.0,F,IE,mobile,0
S005418,2024-09-18,premium,credit_card,32.0,,UK,mobile,0
S005419,2025-08-19,basic,debit_card,39.0,M,UK,laptop,0
S005420,2026-05-21,standard,credit_card,37.0,F,UK,mobile,0
S005421,2021-06-16,standard,paypal,35.0,F,UK,tablet,0
S005422,2026-02-18,standard,paypal,45.0,M,UK,laptop,0
S005423,2026-03-21,premium,credit_card,45.0,F,UK,tablet,1
S005424,2024-11-18,basic,credit_card,28.0,F,UK,tv,0
S005425,2024-12-18,premium,voucher,23.0,M,UK,tv,0
S005426,2026-03-21,standard,debit_card,16.0,M,UK,tv,0
S005427,2021-11-16,premium,debit_card,30.0,F,UK,mobile,0
S005428,2024-07-19,premium,paypal,21.0,other,UK,mobile,0
S005429,2023-12-18,premium,voucher,38.0,F,IE,tv,0
S005430,2026-03-21,standard,credit_card,30.0,F,UK,mobile,0
S005431,2026-04-20,standard,debit_card,31.0,F,UK,mobile,0
S005432,2024-12-18,standard,voucher,42.0,M,UK,mobile,0
S005433,2026-02-18,standard,credit_card,38.0,F,IE,tv,0
S005434,2025-12-19,standard,debit_card,32.0,F,UK,tv,0
S005435,2023-03-19,standard,paypal,52.0,F,UK,mobile,0
S005436,2026-05-21,basic,credit_card,42.0,F,UK,tv,0
S005437,2023-11-18,premium,debit_card,29.0,F,UK,mobile,0
S005438,2025-11-19,basic,credit_card,29.0,M,UK,mobile,1
S005439,2025-06-19,premium,credit_card,42.0,F,UK,mobile,1
S005440,2024-01-18,basic,credit_card,36.0,M,UK,tablet,0
S005441,2024-05-19,basic,credit_card,21.0,M,UK,tv,0
S005442,2021-06-16,premium,debit_card,43.0,M,UK,tv,0
S005443,2021-06-16,premium,voucher,47.0,M,UK,laptop,0
S005444,2025-08-19,standard,paypal,46.0,F,UK,tablet,0
S005445,2026-01-19,premium,paypal,50.0,M,UK,tv,0
S005446,2026-01-19,basic,paypal,56.0,M,UK,tablet,0
S005447,2024-08-18,premium,credit_card,53.0,F,IE,mobile,0
S005448,2025-09-19,standard,debit_card,37.0,F,UK,mobile,0
S005449,2025-08-19,standard,paypal,31.0,F,UK,tablet,0
S005450,2024-10-18,standard,voucher,,other,UK,tv,0
S005451,2024-08-18,basic,debit_card,34.0,F,UK,mobile,0
S005452,2025-07-20,standard,debit_card,39.0,F,UK,tv,0
S005453,2024-07-19,standard,voucher,34.0,M,UK,mobile,0
S005454,2025-04-19,basic,debit_card,16.0,M,UK,tv,0
S005455,2026-01-19,premium,paypal,30.0,M,IE,laptop,0
S005456,2025-11-19,standard,voucher,41.0,F,UK,mobile,0
S005457,2024-06-18,basic,debit_card,22.0,F,UK,tablet,0
S005458,2026-04-20,standard,credit_card,35.0,F,UK,tv,0
S005459,2024-03-19,basic,voucher,38.0,F,UK,tv,0
S005460,2025-11-19,basic,paypal,46.0,F,UK,tablet,0
S005461,2026-04-20,standard,credit_card,52.0,M,UK,tv,0
S005462,2021-10-16,basic,voucher,29.0,M,UK,laptop,0
S005463,2024-12-18,basic,credit_card,36.0,F,UK,mobile,0
S005464,2026-05-21,standard,paypal,36.0,M,UK,laptop,0
S005465,2026-03-21,basic,paypal,41.0,F,UK,tv,0
S005466,2025-04-19,premium,credit_card,39.0,M,UK,mobile,0
S005467,2026-05-21,premium,paypal,49.0,M,UK,tv,1
S005468,2025-12-19,basic,credit_card,16.0,F,UK,laptop,0
S005469,2025-08-19,standard,voucher,38.0,M,IE,tv,0
S005470,2023-11-18,basic,debit_card,39.0,F,UK,tablet,0
S005471,2025-11-19,standard,debit_card,31.0,M,UK,mobile,0
S005472,2025-03-20,basic,voucher,16.0,M,UK,laptop,0
S005473,2024-10-18,premium,credit_card,33.0,F,UK,laptop,0
S005474,2026-03-21,basic,debit_card,26.0,M,UK,tablet,0
S005475,2025-03-20,standard,paypal,52.0,F,IE,tv,0
S005476,2025-06-19,basic,credit_card,38.0,M,UK,tablet,0
S005477,2025-05-20,basic,credit_card,25.0,F,IE,mobile,0
S005478,2026-03-21,standard,debit_card,16.0,M,UK,mobile,1
S005479,2025-05-20,standard,credit_card,40.0,M,UK,tv,0
S005480,2026-03-21,premium,debit_card,41.0,F,UK,tablet,1
S005481,2025-07-20,basic,debit_card,31.0,F,UK,mobile,0
S005482,2021-06-16,basic,debit_card,40.0,F,UK,tablet,0
S005483,2026-01-19,standard,credit_card,30.0,F,UK,mobile,0
S005484,2024-01-18,standard,credit_card,45.0,F,UK,mobile,0
S005485,2026-01-19,premium,credit_card,44.0,M,UK,tv,0
S005486,2024-12-18,premium,debit_card,16.0,F,UK,tv,0
S005487,2025-07-20,premium,credit_card,,F,UK,laptop,0
S005488,2023-02-16,basic,voucher,56.0,F,IE,tablet,0
S005489,2025-12-19,standard,credit_card,44.0,F,UK,tv,0
S005490,2021-12-16,standard,credit_card,20.0,M,IE,mobile,0
S005491,2025-12-19,basic,paypal,16.0,F,UK,tablet,0
S005492,2024-03-19,standard,credit_card,36.0,F,UK,mobile,0
S005493,2025-02-17,basic,debit_card,21.0,M,UK,mobile,0
S005494,2025-12-19,basic,credit_card,30.0,F,UK,tablet,0
S005495,2024-05-19,premium,voucher,33.0,F,UK,tv,0
S005496,2021-06-16,basic,credit_card,33.0,F,UK,mobile,0
S005497,2025-03-20,premium,credit_card,,F,UK,mobile,0
S005498,2024-01-18,basic,debit_card,54.0,M,UK,mobile,0
S005499,2026-01-19,basic,credit_card,28.0,M,UK,tv,1
S005500,2025-02-17,basic,paypal,21.0,M,UK,tv,0
S005501,2023-08-18,basic,paypal,38.0,F,UK,laptop,0
S005502,2021-06-16,standard,paypal,51.0,M,UK,laptop,0
S005503,2026-01-19,basic,credit_card,29.0,F,IE,laptop,0
S005504,2024-07-19,standard,debit_card,43.0,F,UK,tablet,0
S005505,2026-01-19,premium,credit_card,24.0,F,UK,tv,1
S005506,2026-05-21,standard,credit_card,34.0,M,UK,mobile,0
S005507,2025-10-19,basic,credit_card,21.0,,UK,mobile,0
S005508,2023-01-17,standard,debit_card,34.0,other,IE,tv,0
S005509,2025-12-19,premium,debit_card,32.0,F,UK,tv,0
S005510,2026-01-19,standard,paypal,40.0,M,UK,tv,0
S005511,2025-03-20,basic,debit_card,53.0,M,IE,tv,0
S005512,2025-06-19,standard,credit_card,29.0,F,UK,tv,0
S005513,2025-11-19,standard,credit_card,16.0,F,UK,tablet,0
S005514,2026-05-21,basic,debit_card,31.0,F,UK,laptop,0
S005515,2025-10-19,basic,debit_card,37.0,M,UK,mobile,0
S005516,2025-05-20,premium,credit_card,36.0,F,IE,tv,0
S005517,2025-09-19,basic,debit_card,32.0,M,UK,tv,0
S005518,2026-04-20,basic,paypal,50.0,F,UK,tablet,0
S005519,2026-03-21,basic,credit_card,35.0,M,UK,tv,0
S005520,2026-04-20,standard,paypal,32.0,M,UK,mobile,0
S005521,2026-03-21,standard,voucher,25.0,M,UK,tv,0
S005522,2025-11-19,basic,paypal,16.0,M,UK,tablet,0
S005523,2026-03-21,standard,credit_card,37.0,M,UK,mobile,0
S005524,2024-02-17,standard,credit_card,36.0,F,UK,tv,0
S005525,2026-01-19,basic,debit_card,22.0,F,IE,laptop,0
S005526,2026-03-21,premium,debit_card,33.0,F,UK,mobile,0
S005527,2024-03-19,basic,credit_card,32.0,M,UK,tv,0
S005528,2025-12-19,basic,debit_card,27.0,M,UK,mobile,0
S005529,2025-11-19,premium,debit_card,25.0,F,IE,mobile,0
S005530,2026-03-21,premium,credit_card,38.0,F,UK,laptop,1
S005531,2025-08-19,basic,credit_card,31.0,M,UK,tv,1
S005532,2024-12-18,premium,paypal,27.0,F,UK,laptop,0
S005533,2026-01-19,standard,debit_card,24.0,M,UK,tablet,0
S005534,2026-04-20,basic,credit_card,32.0,M,IE,mobile,0
S005535,2026-03-21,premium,voucher,44.0,M,UK,tv,0
S005536,2021-06-16,standard,paypal,36.0,F,UK,tv,0
S005537,2025-12-19,basic,debit_card,31.0,M,UK,laptop,0
S005538,2022-12-17,standard,credit_card,37.0,M,UK,mobile,0
S005539,2026-01-19,standard,debit_card,49.0,F,UK,laptop,0
S005540,2021-06-16,basic,debit_card,,M,UK,mobile,0
S005541,2025-09-19,premium,paypal,36.0,M,UK,mobile,0
S005542,2025-02-17,standard,credit_card,41.0,F,UK,laptop,0
S005543,2026-04-20,standard,debit_card,32.0,F,UK,tablet,0
S005544,2025-08-19,standard,credit_card,36.0,M,UK,tv,0
S005545,2025-07-20,standard,voucher,28.0,M,UK,tablet,0
S005546,2021-06-16,basic,credit_card,16.0,M,UK,tv,0
S005547,2023-06-18,premium,debit_card,37.0,other,UK,mobile,0
S005548,2025-04-19,standard,debit_card,37.0,,UK,tv,0
S005549,2023-07-19,standard,paypal,30.0,M,IE,laptop,0
S005550,2026-05-21,standard,debit_card,45.0,other,UK,laptop,1
S005551,2021-06-16,basic,debit_card,26.0,M,IE,laptop,0
S005552,2025-02-17,basic,paypal,16.0,M,UK,mobile,0
S005553,2023-05-19,standard,debit_card,26.0,F,UK,tablet,0
S005554,2025-04-19,basic,debit_card,17.0,,UK,tv,0
S005555,2022-03-18,standard,paypal,37.0,F,UK,mobile,0
S005556,2024-03-19,premium,debit_card,25.0,F,UK,tablet,0
S005557,2022-05-18,basic,debit_card,44.0,other,UK,tv,0
S005558,2024-05-19,basic,credit_card,44.0,M,IE,tv,0
S005559,2025-01-18,standard,credit_card,23.0,M,UK,mobile,0
S005560,2024-05-19,basic,debit_card,25.0,M,IE,tablet,0
S005561,2024-03-19,premium,credit_card,39.0,other,UK,mobile,0
S005562,2024-04-18,standard,credit_card,44.0,M,IE,mobile,0
S005563,2022-08-17,basic,debit_card,16.0,M,UK,laptop,0
S005564,2023-05-19,basic,debit_card,37.0,M,UK,tv,0
S005565,2022-08-17,premium,credit_card,16.0,M,UK,tablet,0
S005566,2025-11-19,basic,debit_card,27.0,F,IE,mobile,1
S005567,2021-06-16,standard,credit_card,46.0,M,UK,mobile,0
S005568,2025-06-19,basic,credit_card,67.0,F,UK,tv,0
S005569,2026-01-19,basic,credit_card,31.0,F,UK,mobile,0
S005570,2026-02-18,premium,debit_card,20.0,F,UK,tablet,0
S005571,2025-06-19,basic,debit_card,28.0,F,UK,mobile,0
S005572,2026-02-18,basic,voucher,34.0,M,UK,tv,0
S005573,2025-09-19,standard,debit_card,26.0,F,UK,tv,0
S005574,2022-12-17,premium,voucher,23.0,F,IE,tablet,0
