ticket_id,subscriber_id,ticket_date,category,resolved,resolution_days
T0006190,S005037,2026-03-28,content,1,0.9
T0006191,S005038,2026-04-20,other,1,2.4
T0006192,S005038,2026-05-09,billing,1,3.2
T0006193,S005038,2026-06-04,content,1,3.7
T0006194,S005038,2026-06-13,cancellation_intent,1,3.8
T0006195,S005038,2026-06-19,content,1,3.6
T0006196,S005039,2026-01-13,cancellation_intent,1,1.1
T0006197,S005039,2026-03-01,technical,0,
T0006198,S005039,2026-03-23,cancellation_intent,0,
T0006199,S005039,2026-04-07,technical,1,0.5
T0006200,S005039,2026-04-08,cancellation_intent,1,1.6
T0006201,S005039,2026-04-25,billing,1,0.7
T0006202,S005039,2026-05-15,cancellation_intent,1,3.2
T0006203,S005041,2026-01-09,content,1,1.2
T0006204,S005042,2026-04-01,content,1,2.8
T0006205,S005043,2026-05-12,billing,1,0.5
T0006206,S005045,2025-12-31,billing,1,0.8
T0006207,S005045,2026-01-07,other,1,0.5
T0006208,S005045,2026-04-12,content,1,1.0
T0006209,S005045,2026-04-20,technical,0,
T0006210,S005046,2026-04-29,cancellation_intent,1,6.9
T0006211,S005048,2026-03-03,billing,0,
T0006212,S005048,2026-04-17,cancellation_intent,1,0.9
T0006213,S005048,2026-05-19,content,1,0.9
T0006214,S005049,2026-01-16,billing,1,0.7
T0006215,S005050,2026-03-22,technical,1,0.6
T0006216,S005052,2026-02-19,billing,1,0.7
T0006217,S005055,2026-05-06,other,1,0.5
T0006218,S005057,2026-01-09,other,0,
T0006219,S005057,2026-01-18,cancellation_intent,1,13.3
T0006220,S005057,2026-02-05,other,1,1.3
T0006221,S005059,2026-04-14,technical,0,
T0006222,S005060,2026-02-26,cancellation_intent,1,4.1
T0006223,S005062,2026-01-08,cancellation_intent,1,0.5
T0006224,S005062,2026-01-31,other,0,
T0006225,S005062,2026-02-01,cancellation_intent,1,1.6
T0006226,S005063,2026-03-24,billing,0,
T0006227,S005063,2026-04-28,billing,1,4.3
T0006228,S005064,2026-04-29,technical,1,3.7
T0006229,S005064,2026-05-04,billing,1,0.5
T0006230,S005067,2026-06-04,other,0,
T0006231,S005068,2026-01-13,other,1,3.3
T0006232,S005069,2026-04-02,billing,1,2.8
T0006233,S005071,2026-04-12,technical,1,0.5
T0006234,S005072,2025-12-29,cancellation_intent,0,
T0006235,S005073,2026-01-30,content,1,2.5
T0006236,S005073,2026-02-01,billing,1,2.7
T0006237,S005073,2026-02-28,technical,1,1.1
T0006238,S005073,2026-03-03,technical,1,0.6
T0006239,S005074,2026-02-16,technical,1,0.5
T0006240,S005075,2026-01-17,cancellation_intent,1,1.1
T0006241,S005075,2026-04-21,technical,1,0.5
T0006242,S005075,2026-04-26,content,0,
T0006243,S005076,2026-05-29,technical,1,4.6
T0006244,S005076,2026-05-31,other,1,0.5
T0006245,S005077,2026-03-27,content,1,3.4
T0006246,S005077,2026-05-24,other,1,2.7
T0006247,S005078,2025-12-31,content,1,2.8
T0006248,S005078,2026-02-14,other,1,1.3
T0006249,S005078,2026-03-10,other,1,2.6
T0006250,S005078,2026-04-14,billing,1,2.0
T0006251,S005082,2025-12-23,other,1,0.5
T0006252,S005082,2026-04-09,billing,1,1.0
T0006253,S005083,2026-03-25,other,1,2.7
T0006254,S005084,2026-01-19,cancellation_intent,0,
T0006255,S005087,2026-01-16,billing,0,
T0006256,S005087,2026-04-17,cancellation_intent,0,
T0006257,S005091,2026-06-13,cancellation_intent,1,1.1
T0006258,S005092,2026-04-11,other,0,
T0006259,S005095,2026-02-12,other,1,0.6
T0006260,S005095,2026-02-16,other,1,2.0
T0006261,S005095,2026-05-21,cancellation_intent,1,0.5
T0006262,S005097,2026-03-02,content,0,
T0006263,S005097,2026-04-12,technical,1,
T0006264,S005097,2026-05-08,technical,1,0.7
T0006265,S005098,2026-01-06,content,1,5.5
T0006266,S005098,2026-01-19,content,1,1.0
T0006267,S005098,2026-05-21,other,1,1.8
T0006268,S005099,2026-02-07,billing,1,0.8
T0006269,S005099,2026-03-27,cancellation_intent,1,1.0
T0006270,S005099,2026-05-03,cancellation_intent,1,8.9
T0006271,S005099,2026-05-17,technical,0,
T0006272,S005099,2026-06-19,billing,0,
T0006273,S005100,2026-05-12,technical,0,
T0006274,S005102,2025-12-29,cancellation_intent,1,4.3
T0006275,S005102,2026-01-31,cancellation_intent,1,1.2
T0006276,S005102,2026-04-28,technical,0,
T0006277,S005104,2026-03-15,technical,1,
T0006278,S005104,2026-04-27,cancellation_intent,1,2.0
T0006279,S005105,2026-02-13,billing,1,5.2
T0006280,S005105,2026-03-10,other,0,
T0006281,S005105,2026-03-14,billing,1,2.3
T0006282,S005105,2026-06-14,billing,1,0.5
T0006283,S005106,2026-02-09,cancellation_intent,1,0.5
T0006284,S005106,2026-04-05,cancellation_intent,1,3.7
T0006285,S005106,2026-04-06,billing,1,1.4
T0006286,S005106,2026-05-19,billing,1,1.1
T0006287,S005108,2026-02-01,cancellation_intent,1,8.8
T0006288,S005108,2026-03-18,cancellation_intent,1,0.8
T0006289,S005109,2026-01-13,billing,1,4.0
T0006290,S005109,2026-05-19,cancellation_intent,1,0.5
T0006291,S005110,2026-04-09,other,1,5.5
T0006292,S005111,2026-04-05,technical,1,18.9
T0006293,S005111,2026-05-11,technical,1,6.8
T0006294,S005114,2026-02-02,technical,1,0.5
T0006295,S005114,2026-02-22,technical,1,2.3
T0006296,S005116,2026-05-08,content,1,0.6
T0006297,S005116,2026-05-26,content,1,4.8
T0006298,S005117,2026-01-24,content,1,1.0
T0006299,S005117,2026-04-04,other,1,0.8
T0006300,S005118,2026-02-15,billing,1,10.5
T0006301,S005118,2026-03-24,billing,1,2.0
T0006302,S005118,2026-03-25,other,1,0.5
T0006303,S005118,2026-04-14,cancellation_intent,1,
T0006304,S005118,2026-04-23,cancellation_intent,0,
T0006305,S005118,2026-05-12,cancellation_intent,1,0.9
T0006306,S005120,2026-01-25,technical,0,
T0006307,S005120,2026-01-30,other,1,0.5
T0006308,S005121,2026-05-20,content,1,5.5
T0006309,S005121,2026-06-15,billing,0,
T0006310,S005122,2026-02-07,cancellation_intent,1,1.0
T0006311,S005123,2025-12-26,cancellation_intent,1,0.5
T0006312,S005123,2026-01-15,cancellation_intent,1,2.4
T0006313,S005125,2026-01-10,content,1,4.3
T0006314,S005127,2026-01-28,content,1,0.9
T0006315,S005130,2026-03-07,other,1,0.5
T0006316,S005130,2026-04-01,technical,1,0.8
T0006317,S005131,2026-03-05,content,1,
T0006318,S005131,2026-06-18,technical,0,
T0006319,S005132,2026-04-18,other,1,4.7
T0006320,S005132,2026-04-24,cancellation_intent,1,3.1
T0006321,S005133,2026-01-04,other,1,
T0006322,S005133,2026-03-13,cancellation_intent,0,
T0006323,S005133,2026-04-11,billing,0,
T0006324,S005134,2025-12-28,content,0,
T0006325,S005134,2026-04-01,cancellation_intent,0,
T0006326,S005136,2026-05-16,cancellation_intent,0,
T0006327,S005137,2026-05-17,content,0,
T0006328,S005138,2025-12-26,other,1,1.2
T0006329,S005139,2026-01-29,content,1,2.3
T0006330,S005139,2026-03-31,other,1,1.6
T0006331,S005142,2026-02-17,content,0,
T0006332,S005143,2026-01-10,other,1,7.4
T0006333,S005144,2026-01-09,other,1,1.0
T0006334,S005144,2026-01-15,cancellation_intent,1,0.5
T0006335,S005144,2026-03-04,billing,0,
T0006336,S005144,2026-06-05,cancellation_intent,1,0.5
T0006337,S005145,2026-01-10,content,1,2.9
T0006338,S005145,2026-01-14,content,1,2.6
T0006339,S005146,2026-03-13,technical,1,1.9
T0006340,S005146,2026-05-28,cancellation_intent,1,7.0
T0006341,S005148,2026-05-31,technical,1,9.8
T0006342,S005148,2026-06-02,billing,0,
T0006343,S005150,2026-02-27,technical,1,1.9
T0006344,S005151,2026-03-30,billing,1,0.5
T0006345,S005151,2026-05-17,cancellation_intent,1,0.5
T0006346,S005152,2026-06-07,content,1,10.6
T0006347,S005152,2026-06-16,technical,1,0.5
T0006348,S005153,2026-05-04,billing,1,1.8
T0006349,S005155,2026-01-01,cancellation_intent,1,0.5
T0006350,S005155,2026-02-07,other,0,
T0006351,S005157,2026-01-03,billing,1,3.3
T0006352,S005157,2026-04-13,cancellation_intent,1,0.5
T0006353,S005158,2026-02-05,cancellation_intent,0,
T0006354,S005158,2026-04-18,cancellation_intent,0,
T0006355,S005158,2026-05-28,cancellation_intent,1,3.8
T0006356,S005159,2025-12-29,cancellation_intent,1,1.2
T0006357,S005159,2026-02-02,billing,0,
T0006358,S005159,2026-05-20,billing,1,2.6
T0006359,S005160,2026-02-13,other,1,1.4
T0006360,S005160,2026-02-26,technical,1,1.3
T0006361,S005161,2026-01-21,content,1,1.5
T0006362,S005161,2026-02-12,technical,1,0.5
T0006363,S005162,2026-01-31,technical,0,
T0006364,S005163,2026-03-14,other,1,4.2
T0006365,S005166,2026-03-06,other,0,
T0006366,S005167,2026-03-11,cancellation_intent,0,
T0006367,S005167,2026-05-05,cancellation_intent,0,
T0006368,S005168,2026-03-30,cancellation_intent,0,
T0006369,S005169,2026-02-05,technical,1,0.5
T0006370,S005169,2026-06-17,technical,1,9.4
T0006371,S005171,2025-12-31,cancellation_intent,0,
T0006372,S005171,2026-03-21,billing,1,0.5
T0006373,S005171,2026-06-17,other,1,0.5
T0006374,S005173,2026-01-27,content,0,
T0006375,S005175,2026-01-08,other,1,3.4
T0006376,S005178,2026-01-07,cancellation_intent,1,5.0
T0006377,S005178,2026-01-20,content,1,1.3
T0006378,S005178,2026-03-11,cancellation_intent,1,
T0006379,S005178,2026-03-11,technical,1,6.5
T0006380,S005179,2026-01-01,content,1,1.5
T0006381,S005179,2026-05-20,other,1,0.5
T0006382,S005180,2026-05-20,billing,1,0.8
T0006383,S005180,2026-05-26,cancellation_intent,1,6.4
T0006384,S005181,2026-04-08,billing,0,
T0006385,S005182,2026-06-14,cancellation_intent,1,0.5
T0006386,S005183,2026-03-01,billing,1,3.2
T0006387,S005183,2026-05-04,other,1,1.2
T0006388,S005185,2026-03-09,billing,1,0.5
T0006389,S005186,2026-01-25,cancellation_intent,1,1.1
T0006390,S005186,2026-04-17,other,1,2.3
T0006391,S005186,2026-04-22,cancellation_intent,0,
T0006392,S005188,2026-01-14,technical,0,
T0006393,S005188,2026-03-18,other,1,
T0006394,S005189,2026-04-20,content,1,2.7
T0006395,S005189,2026-06-15,other,1,2.6
T0006396,S005193,2026-06-03,other,1,0.5
T0006397,S005194,2026-04-30,technical,1,0.5
T0006398,S005195,2026-02-11,billing,1,0.6
T0006399,S005195,2026-04-22,billing,0,
T0006400,S005195,2026-05-17,billing,0,
T0006401,S005196,2026-01-03,other,0,
T0006402,S005199,2026-01-16,other,0,
T0006403,S005199,2026-02-24,billing,0,
T0006404,S005199,2026-04-08,cancellation_intent,1,
T0006405,S005200,2026-02-12,technical,1,0.6
T0006406,S005200,2026-05-10,billing,1,1.5
T0006407,S005201,2026-02-04,billing,1,0.6
T0006408,S005203,2026-01-04,other,1,
T0006409,S005204,2026-02-25,other,0,
T0006410,S005204,2026-03-05,cancellation_intent,1,0.5
T0006411,S005204,2026-03-19,technical,1,0.5
T0006412,S005204,2026-03-25,billing,1,4.2
T0006413,S005204,2026-03-26,cancellation_intent,1,1.4
T0006414,S005204,2026-04-03,cancellation_intent,1,1.1
T0006415,S005204,2026-05-27,cancellation_intent,0,
T0006416,S005205,2026-01-12,billing,0,
T0006417,S005205,2026-05-08,other,1,3.9
T0006418,S005205,2026-05-27,billing,0,
T0006419,S005206,2026-02-07,cancellation_intent,1,4.8
T0006420,S005207,2026-03-30,technical,1,3.2
T0006421,S005208,2026-01-29,other,1,5.0
T0006422,S005208,2026-03-13,other,0,
T0006423,S005211,2026-04-20,cancellation_intent,1,6.3
T0006424,S005213,2026-03-17,content,0,
T0006425,S005214,2026-06-18,other,1,5.0
T0006426,S005215,2026-06-14,billing,1,0.9
T0006427,S005219,2026-04-08,other,0,
T0006428,S005220,2026-05-25,content,1,0.7
T0006429,S005221,2026-01-21,technical,1,6.8
T0006430,S005221,2026-02-09,technical,1,3.2
T0006431,S005221,2026-05-15,technical,1,0.5
T0006432,S005222,2026-01-27,cancellation_intent,1,2.7
T0006433,S005222,2026-02-18,cancellation_intent,1,6.3
T0006434,S005222,2026-05-02,cancellation_intent,1,1.4
T0006435,S005222,2026-05-29,cancellation_intent,1,8.3
T0006436,S005224,2026-03-31,billing,1,
T0006437,S005225,2026-01-02,other,0,
T0006438,S005225,2026-02-02,billing,1,1.2
T0006439,S005225,2026-02-06,technical,1,1.4
T0006440,S005225,2026-03-08,cancellation_intent,1,1.2
T0006441,S005226,2026-01-15,billing,1,6.4
T0006442,S005227,2026-01-09,other,1,0.6
T0006443,S005228,2026-04-19,technical,1,0.6
T0006444,S005229,2026-03-03,billing,1,2.8
T0006445,S005230,2026-02-06,billing,0,
T0006446,S005231,2026-04-29,billing,1,0.5
T0006447,S005232,2025-12-24,technical,1,1.4
T0006448,S005232,2026-05-13,technical,1,0.5
T0006449,S005235,2026-03-24,content,1,2.2
T0006450,S005237,2026-01-08,billing,0,
T0006451,S005237,2026-05-25,technical,1,0.9
T0006452,S005237,2026-06-14,content,0,
T0006453,S005238,2025-12-27,cancellation_intent,1,3.2
T0006454,S005238,2026-05-02,billing,0,
T0006455,S005238,2026-05-17,technical,1,0.5
T0006456,S005238,2026-05-31,cancellation_intent,0,
T0006457,S005239,2026-04-27,technical,0,
T0006458,S005239,2026-06-14,billing,1,2.2
T0006459,S005241,2026-03-03,billing,0,
T0006460,S005241,2026-05-29,other,0,
T0006461,S005241,2026-06-15,billing,1,0.5
T0006462,S005242,2026-01-31,other,0,
T0006463,S005243,2026-01-27,cancellation_intent,0,
T0006464,S005243,2026-04-01,content,1,2.3
T0006465,S005243,2026-05-17,cancellation_intent,0,
T0006466,S005244,2026-03-19,cancellation_intent,1,6.2
T0006467,S005244,2026-05-17,billing,1,1.2
T0006468,S005245,2025-12-27,other,1,0.8
T0006469,S005245,2026-02-11,technical,0,
T0006470,S005245,2026-03-06,other,0,
T0006471,S005245,2026-06-09,cancellation_intent,1,2.1
T0006472,S005246,2026-06-08,other,1,0.5
T0006473,S005247,2026-05-12,technical,1,9.0
T0006474,S005248,2026-03-02,billing,1,8.4
T0006475,S005248,2026-04-10,billing,0,
T0006476,S005251,2026-01-29,billing,1,1.7
T0006477,S005251,2026-05-22,billing,1,3.5
T0006478,S005252,2026-01-25,billing,1,3.7
T0006479,S005252,2026-05-09,other,1,3.5
T0006480,S005252,2026-06-05,technical,1,12.4
T0006481,S005253,2026-03-19,billing,1,0.5
T0006482,S005254,2026-03-23,cancellation_intent,1,0.5
T0006483,S005254,2026-05-14,cancellation_intent,0,
T0006484,S005255,2026-01-24,billing,0,
T0006485,S005255,2026-03-03,technical,1,10.0
T0006486,S005255,2026-05-11,other,0,
T0006487,S005255,2026-05-19,billing,1,2.8
T0006488,S005255,2026-05-19,other,1,4.0
T0006489,S005255,2026-06-04,technical,1,3.6
T0006490,S005256,2026-02-09,billing,1,5.1
T0006491,S005257,2026-04-08,technical,0,
T0006492,S005257,2026-04-19,billing,0,
T0006493,S005258,2026-01-22,technical,0,
T0006494,S005260,2026-01-21,content,1,0.5
T0006495,S005260,2026-02-19,cancellation_intent,1,0.6
T0006496,S005260,2026-04-12,technical,1,
T0006497,S005260,2026-05-23,billing,1,2.4
T0006498,S005261,2026-03-24,billing,0,
T0006499,S005261,2026-05-17,technical,0,
T0006500,S005262,2026-04-28,billing,1,
T0006501,S005265,2026-06-15,technical,1,2.3
T0006502,S005268,2026-01-22,technical,1,0.7
T0006503,S005268,2026-02-06,other,0,
T0006504,S005268,2026-05-09,cancellation_intent,0,
T0006505,S005268,2026-05-29,other,0,
T0006506,S005269,2025-12-29,other,1,0.5
T0006507,S005269,2026-03-18,other,1,0.5
T0006508,S005269,2026-06-16,content,1,2.4
T0006509,S005271,2026-01-08,other,1,1.8
T0006510,S005271,2026-05-18,other,0,
T0006511,S005271,2026-05-20,technical,0,
T0006512,S005272,2026-02-24,cancellation_intent,1,1.8
T0006513,S005273,2026-05-08,billing,0,
T0006514,S005274,2026-01-27,technical,1,1.7
T0006515,S005276,2025-12-30,cancellation_intent,0,
T0006516,S005276,2026-02-25,cancellation_intent,0,
T0006517,S005276,2026-03-11,technical,0,
T0006518,S005278,2026-05-16,content,0,
T0006519,S005281,2025-12-27,billing,0,
T0006520,S005281,2026-04-18,cancellation_intent,1,0.5
T0006521,S005281,2026-05-07,cancellation_intent,1,0.8
T0006522,S005282,2026-06-05,other,0,
T0006523,S005283,2026-05-08,technical,1,0.8
T0006524,S005284,2026-02-08,cancellation_intent,1,0.5
T0006525,S005286,2026-03-10,billing,1,
T0006526,S005286,2026-04-18,other,1,2.1
T0006527,S005287,2026-01-18,technical,1,1.7
T0006528,S005287,2026-01-31,cancellation_intent,1,1.0
T0006529,S005288,2026-03-04,other,0,
T0006530,S005288,2026-03-24,technical,1,3.2
T0006531,S005290,2026-02-22,other,0,
T0006532,S005292,2026-01-24,cancellation_intent,1,6.3
T0006533,S005292,2026-02-28,billing,1,4.4
T0006534,S005292,2026-05-24,other,0,
T0006535,S005293,2026-01-16,billing,1,1.7
T0006536,S005293,2026-01-18,cancellation_intent,0,
T0006537,S005293,2026-01-26,billing,0,
T0006538,S005293,2026-03-26,technical,0,
T0006539,S005293,2026-06-01,billing,1,5.6
T0006540,S005294,2026-04-01,billing,0,
T0006541,S005295,2026-02-10,technical,1,1.7
T0006542,S005295,2026-04-14,content,0,
T0006543,S005295,2026-04-21,technical,1,5.4
T0006544,S005296,2026-01-23,cancellation_intent,1,0.7
T0006545,S005296,2026-03-01,other,0,
T0006546,S005296,2026-04-15,other,1,2.9
T0006547,S005297,2026-02-21,technical,0,
T0006548,S005297,2026-04-02,content,1,3.8
T0006549,S005297,2026-04-16,other,1,0.5
T0006550,S005299,2026-02-15,other,1,2.3
T0006551,S005299,2026-02-21,billing,1,1.9
T0006552,S005299,2026-04-11,content,1,3.0
T0006553,S005300,2026-06-18,technical,1,3.4
T0006554,S005301,2026-01-30,billing,1,1.1
T0006555,S005302,2026-04-24,cancellation_intent,1,3.6
T0006556,S005304,2026-04-19,content,1,2.1
T0006557,S005305,2025-12-25,technical,0,
T0006558,S005305,2026-04-13,other,1,0.5
T0006559,S005305,2026-04-24,billing,0,
T0006560,S005306,2026-06-01,technical,1,2.4
T0006561,S005307,2026-03-17,content,1,5.2
T0006562,S005307,2026-04-27,technical,1,1.8
T0006563,S005307,2026-05-12,technical,1,4.7
T0006564,S005307,2026-06-08,other,1,1.7
T0006565,S005307,2026-06-18,billing,0,
T0006566,S005308,2026-02-07,content,1,2.6
T0006567,S005309,2026-02-17,technical,0,
T0006568,S005310,2026-04-28,technical,1,1.7
T0006569,S005311,2026-04-24,technical,1,5.3
T0006570,S005311,2026-04-26,technical,0,
T0006571,S005312,2026-04-22,billing,1,1.8
T0006572,S005314,2026-01-15,cancellation_intent,0,
T0006573,S005314,2026-02-24,content,0,
T0006574,S005315,2026-04-05,content,1,0.8
T0006575,S005315,2026-04-15,technical,1,5.4
T0006576,S005315,2026-05-04,billing,1,4.3
T0006577,S005316,2026-01-25,billing,1,0.5
T0006578,S005317,2026-01-23,billing,1,5.3
T0006579,S005317,2026-03-23,cancellation_intent,1,0.5
T0006580,S005317,2026-06-06,technical,0,
T0006581,S005318,2025-12-29,technical,1,4.1
T0006582,S005319,2026-03-28,other,1,1.2
T0006583,S005319,2026-05-22,technical,1,0.5
T0006584,S005322,2026-01-06,billing,1,1.3
T0006585,S005322,2026-02-06,technical,0,
T0006586,S005322,2026-03-26,cancellation_intent,0,
T0006587,S005322,2026-05-02,billing,1,0.5
T0006588,S005322,2026-05-12,other,1,6.5
T0006589,S005323,2026-03-13,billing,1,1.5
T0006590,S005323,2026-05-28,cancellation_intent,1,0.5
T0006591,S005324,2026-01-05,billing,0,
T0006592,S005325,2026-02-13,billing,1,0.5
T0006593,S005325,2026-03-10,billing,1,0.9
T0006594,S005325,2026-03-11,technical,0,
T0006595,S005326,2026-05-26,other,1,1.1
T0006596,S005328,2026-02-08,technical,1,1.3
T0006597,S005329,2026-02-22,cancellation_intent,0,
T0006598,S005329,2026-06-01,other,0,
T0006599,S005331,2026-03-30,billing,1,3.4
T0006600,S005332,2026-02-16,other,1,2.1
T0006601,S005333,2026-06-10,other,1,0.5
T0006602,S005334,2026-01-07,billing,1,1.0
T0006603,S005334,2026-04-13,content,1,0.5
T0006604,S005334,2026-05-30,billing,1,0.5
T0006605,S005335,2026-03-10,technical,1,5.7
T0006606,S005335,2026-04-21,other,1,3.1
T0006607,S005337,2026-01-15,billing,1,1.1
T0006608,S005337,2026-03-31,technical,1,0.5
T0006609,S005337,2026-04-15,content,0,
T0006610,S005337,2026-05-20,billing,1,0.5
T0006611,S005338,2026-02-24,technical,1,2.4
T0006612,S005338,2026-02-25,technical,1,3.4
T0006613,S005338,2026-06-14,technical,1,0.5
T0006614,S005339,2026-01-19,content,1,
T0006615,S005339,2026-05-21,billing,1,1.4
T0006616,S005342,2026-03-14,billing,1,3.0
T0006617,S005342,2026-05-16,cancellation_intent,1,5.4
T0006618,S005344,2026-03-14,technical,0,
T0006619,S005344,2026-05-11,technical,1,3.1
T0006620,S005345,2025-12-23,content,1,
T0006621,S005346,2026-04-11,other,1,3.3
T0006622,S005347,2026-04-27,billing,1,1.0
T0006623,S005349,2026-04-13,billing,1,0.5
T0006624,S005350,2026-01-21,other,1,0.7
T0006625,S005350,2026-05-12,other,1,3.2
T0006626,S005350,2026-05-30,content,1,4.6
T0006627,S005350,2026-06-13,technical,1,3.0
T0006628,S005352,2025-12-22,content,0,
T0006629,S005352,2026-01-12,content,0,
T0006630,S005352,2026-02-25,technical,0,
T0006631,S005356,2026-06-01,content,1,5.0
T0006632,S005357,2025-12-22,technical,0,
T0006633,S005358,2026-01-30,technical,1,5.2
T0006634,S005358,2026-05-20,other,0,
T0006635,S005359,2026-02-25,technical,0,
T0006636,S005360,2026-05-19,other,0,
T0006637,S005360,2026-06-13,cancellation_intent,0,
T0006638,S005361,2026-03-28,other,1,0.9
T0006639,S005361,2026-06-07,other,1,
T0006640,S005361,2026-06-10,cancellation_intent,1,1.1
T0006641,S005361,2026-06-12,billing,1,0.5
T0006642,S005362,2026-06-02,billing,0,
T0006643,S005366,2026-02-19,technical,0,
T0006644,S005366,2026-04-05,other,1,0.8
T0006645,S005366,2026-04-15,other,1,2.2
T0006646,S005368,2026-01-08,cancellation_intent,1,4.4
T0006647,S005368,2026-05-05,cancellation_intent,1,5.3
T0006648,S005371,2026-03-10,technical,1,2.6
T0006649,S005371,2026-04-11,technical,1,4.9
T0006650,S005374,2026-02-28,other,1,1.1
T0006651,S005374,2026-03-12,billing,0,
T0006652,S005375,2025-12-26,other,0,
T0006653,S005379,2026-02-06,technical,1,0.5
T0006654,S005379,2026-03-05,other,1,0.8
T0006655,S005380,2026-01-07,technical,0,
T0006656,S005380,2026-04-15,cancellation_intent,1,1.8
T0006657,S005382,2026-03-13,other,1,0.5
T0006658,S005382,2026-04-23,other,1,2.2
