billing_id,subscriber_id,billing_date,amount_due,payment_status,retry_count
B00030540,S003387,2026-05-06,11.99,paid,0
B00030541,S003387,2026-06-05,11.99,paid,0
B00030542,S003388,2025-08-04,17.99,paid,0
B00030543,S003388,2025-09-04,17.99,paid,0
B00030544,S003388,2025-10-04,17.99,paid,0
B00030545,S003388,2025-11-04,17.99,paid,0
B00030546,S003388,2025-12-04,17.99,paid,0
B00030547,S003388,2026-01-04,17.99,paid,0
B00030548,S003388,2026-02-03,17.99,paid,0
B00030549,S003388,2026-03-06,17.99,failed,3
B00030550,S003388,2026-04-05,17.99,failed,1
B00030551,S003388,2026-05-06,17.99,failed,1
B00030552,S003388,2026-06-05,17.99,paid,0
B00030553,S003389,2025-07-05,11.99,paid,0
B00030554,S003389,2025-08-04,11.99,paid,0
B00030555,S003389,2025-09-04,11.99,paid,0
B00030556,S003389,2025-10-04,11.99,paid,0
B00030557,S003389,2025-11-04,11.99,paid,0
B00030558,S003389,2025-12-04,11.99,paid,0
B00030559,S003389,2026-01-04,11.99,paid,0
B00030560,S003389,2026-02-03,11.99,paid,0
B00030561,S003389,2026-03-06,11.99,paid,0
B00030562,S003389,2026-04-05,11.99,paid,0
B00030563,S003389,2026-05-06,11.99,paid,0
B00030564,S003389,2026-06-05,11.99,paid,0
B00030565,S003390,2026-05-06,6.99,paid,0
B00030566,S003390,2026-06-05,6.99,paid,0
B00030567,S003391,2026-05-06,6.99,failed,2
B00030568,S003391,2026-06-05,6.99,failed,1
B00030569,S003392,2026-06-05,11.99,paid,0
B00030570,S003393,2026-03-06,17.99,paid,0
B00030571,S003393,2026-04-05,17.99,paid,0
B00030572,S003393,2026-05-06,17.99,paid,0
B00030573,S003393,2026-06-05,17.99,paid,0
B00030574,S003394,2025-07-05,6.99,paid,0
B00030575,S003394,2025-08-04,6.99,paid,0
B00030576,S003394,2025-09-04,6.99,paid,0
B00030577,S003394,2025-10-04,6.99,paid,0
B00030578,S003394,2025-11-04,6.99,paid,0
B00030579,S003394,2025-12-04,6.99,paid,0
B00030580,S003394,2026-01-04,6.99,paid,0
B00030581,S003394,2026-02-03,6.99,paid,0
B00030582,S003394,2026-03-06,6.99,paid,0
B00030583,S003394,2026-04-05,6.99,paid,0
B00030584,S003394,2026-05-06,6.99,paid,0
B00030585,S003394,2026-06-05,6.99,paid,0
B00030586,S003395,2025-07-05,11.99,paid,0
B00030587,S003395,2025-08-04,11.99,paid,0
B00030588,S003395,2025-09-04,11.99,paid,0
B00030589,S003395,2025-10-04,11.99,paid,0
B00030590,S003395,2025-11-04,11.99,paid,0
B00030591,S003395,2025-12-04,11.99,paid,0
B00030592,S003395,2026-01-04,11.99,paid,0
B00030593,S003395,2026-02-03,11.99,paid,0
B00030594,S003395,2026-03-06,11.99,paid,0
B00030595,S003395,2026-04-05,11.99,paid,0
B00030596,S003395,2026-05-06,11.99,paid,0
B00030597,S003395,2026-06-05,11.99,paid,0
B00030598,S003396,2026-06-05,17.99,paid,0
B00030599,S003397,2025-07-05,6.99,paid,0
B00030600,S003397,2025-08-04,6.99,paid,0
B00030601,S003397,2025-09-04,6.99,paid,0
B00030602,S003397,2025-10-04,6.99,paid,0
B00030603,S003397,2025-11-04,6.99,paid,0
B00030604,S003397,2025-12-04,6.99,paid,0
B00030605,S003397,2026-01-04,6.99,paid,0
B00030606,S003397,2026-02-03,6.99,paid,0
B00030607,S003397,2026-03-06,6.99,paid,0
B00030608,S003397,2026-04-05,6.99,paid,0
B00030609,S003397,2026-05-06,6.99,paid,0
B00030610,S003397,2026-06-05,6.99,paid,0
B00030611,S003398,2025-07-05,6.99,paid,0
B00030612,S003398,2025-08-04,6.99,paid,0
B00030613,S003398,2025-09-04,6.99,paid,0
B00030614,S003398,2025-10-04,6.99,paid,0
B00030615,S003398,2025-11-04,6.99,paid,0
B00030616,S003398,2025-12-04,6.99,paid,0
B00030617,S003398,2026-01-04,6.99,paid,0
B00030618,S003398,2026-02-03,6.99,paid,0
B00030619,S003398,2026-03-06,6.99,paid,0
B00030620,S003398,2026-04-05,6.99,paid,0
B00030621,S003398,2026-05-06,6.99,paid,0
B00030622,S003398,2026-06-05,6.99,paid,0
B00030623,S003399,2025-10-04,11.99,paid,0
B00030624,S003399,2025-11-04,11.99,failed,1
B00030625,S003399,2025-12-04,11.99,paid,0
B00030626,S003399,2026-01-04,11.99,paid,0
B00030627,S003399,2026-02-03,11.99,paid,0
B00030628,S003399,2026-03-06,11.99,failed,3
B00030629,S003399,2026-04-05,11.99,paid,0
B00030630,S003399,2026-05-06,11.99,paid,0
B00030631,S003399,2026-06-05,11.99,paid,0
B00030632,S003400,2025-12-04,11.99,paid,0
B00030633,S003400,2026-01-04,11.99,paid,0
B00030634,S003400,2026-02-03,11.99,failed,2
B00030635,S003400,2026-03-06,11.99,paid,0
B00030636,S003400,2026-04-05,11.99,paid,0
B00030637,S003400,2026-05-06,11.99,failed,1
B00030638,S003400,2026-06-05,11.99,paid,0
B00030639,S003401,2025-09-04,6.99,paid,0
B00030640,S003401,2025-10-04,6.99,paid,0
B00030641,S003401,2025-11-04,6.99,disputed,2
B00030642,S003401,2025-12-04,6.99,paid,0
B00030643,S003401,2026-01-04,6.99,paid,0
B00030644,S003401,2026-02-03,6.99,paid,0
B00030645,S003401,2026-03-06,6.99,paid,0
B00030646,S003401,2026-04-05,6.99,paid,0
B00030647,S003401,2026-05-06,6.99,paid,0
B00030648,S003401,2026-06-05,6.99,paid,0
B00030649,S003402,2025-07-05,17.99,paid,0
B00030650,S003402,2025-08-04,17.99,paid,0
B00030651,S003402,2025-09-04,17.99,paid,0
B00030652,S003402,2025-10-04,17.99,paid,0
B00030653,S003402,2025-11-04,17.99,paid,0
B00030654,S003402,2025-12-04,17.99,disputed,2
B00030655,S003402,2026-01-04,17.99,paid,0
B00030656,S003402,2026-02-03,17.99,paid,0
B00030657,S003402,2026-03-06,17.99,failed,2
B00030658,S003402,2026-04-05,17.99,paid,0
B00030659,S003402,2026-05-06,17.99,paid,0
B00030660,S003402,2026-06-05,17.99,failed,3
B00030661,S003403,2026-03-06,11.99,paid,0
B00030662,S003403,2026-04-05,11.99,paid,0
B00030663,S003403,2026-05-06,11.99,paid,0
B00030664,S003403,2026-06-05,11.99,paid,0
B00030665,S003404,2025-07-05,17.99,paid,0
B00030666,S003404,2025-08-04,17.99,paid,0
B00030667,S003404,2025-09-04,17.99,paid,0
B00030668,S003404,2025-10-04,17.99,failed,1
B00030669,S003404,2025-11-04,17.99,paid,0
B00030670,S003404,2025-12-04,17.99,paid,0
B00030671,S003404,2026-01-04,17.99,paid,0
B00030672,S003404,2026-02-03,17.99,paid,0
B00030673,S003404,2026-03-06,17.99,paid,0
B00030674,S003404,2026-04-05,17.99,paid,0
B00030675,S003404,2026-05-06,17.99,paid,0
B00030676,S003404,2026-06-05,17.99,paid,0
B00030677,S003405,2026-06-05,17.99,paid,0
B00030678,S003406,2025-07-05,17.99,paid,0
B00030679,S003406,2025-08-04,17.99,paid,0
B00030680,S003406,2025-09-04,17.99,paid,0
B00030681,S003406,2025-10-04,17.99,paid,0
B00030682,S003406,2025-11-04,17.99,paid,0
B00030683,S003406,2025-12-04,17.99,paid,0
B00030684,S003406,2026-01-04,17.99,paid,0
B00030685,S003406,2026-02-03,17.99,paid,0
B00030686,S003406,2026-03-06,17.99,paid,0
B00030687,S003406,2026-04-05,17.99,paid,0
B00030688,S003406,2026-05-06,17.99,paid,0
B00030689,S003406,2026-06-05,17.99,paid,0
B00030690,S003407,2026-01-04,11.99,paid,0
B00030691,S003407,2026-02-03,11.99,paid,0
B00030692,S003407,2026-03-06,11.99,paid,0
B00030693,S003407,2026-04-05,11.99,disputed,3
B00030694,S003407,2026-05-06,11.99,paid,0
B00030695,S003407,2026-06-05,11.99,paid,0
B00030696,S003408,2026-02-03,6.99,paid,0
B00030697,S003408,2026-03-06,6.99,paid,0
B00030698,S003408,2026-04-05,6.99,paid,0
B00030699,S003408,2026-05-06,6.99,paid,0
B00030700,S003408,2026-06-05,6.99,disputed,3
B00030701,S003409,2026-05-06,11.99,paid,0
B00030702,S003409,2026-06-05,11.99,paid,0
B00030703,S003410,2025-07-05,6.99,paid,0
B00030704,S003410,2025-08-04,6.99,paid,0
B00030705,S003410,2025-09-04,6.99,paid,0
B00030706,S003410,2025-10-04,6.99,failed,1
B00030707,S003410,2025-11-04,6.99,paid,0
B00030708,S003410,2025-12-04,6.99,failed,1
B00030709,S003410,2026-01-04,6.99,failed,1
B00030710,S003410,2026-02-03,6.99,paid,0
B00030711,S003410,2026-03-06,6.99,paid,0
B00030712,S003410,2026-04-05,6.99,paid,0
B00030713,S003410,2026-05-06,6.99,paid,0
B00030714,S003410,2026-06-05,6.99,paid,0
B00030715,S003411,2025-07-05,11.99,paid,0
B00030716,S003411,2025-08-04,11.99,paid,0
B00030717,S003411,2025-09-04,11.99,paid,0
B00030718,S003411,2025-10-04,11.99,paid,0
B00030719,S003411,2025-11-04,11.99,paid,0
B00030720,S003411,2025-12-04,11.99,paid,0
B00030721,S003411,2026-01-04,11.99,paid,0
B00030722,S003411,2026-02-03,11.99,paid,0
B00030723,S003411,2026-03-06,11.99,paid,0
B00030724,S003411,2026-04-05,11.99,paid,0
B00030725,S003411,2026-05-06,11.99,paid,0
B00030726,S003411,2026-06-05,11.99,paid,0
B00030727,S003412,2025-08-04,6.99,paid,0
B00030728,S003412,2025-09-04,6.99,paid,0
B00030729,S003412,2025-10-04,6.99,failed,2
B00030730,S003412,2025-11-04,6.99,paid,0
B00030731,S003412,2025-12-04,6.99,paid,0
B00030732,S003412,2026-01-04,6.99,paid,0
B00030733,S003412,2026-02-03,6.99,disputed,1
B00030734,S003412,2026-03-06,6.99,paid,0
B00030735,S003412,2026-04-05,6.99,paid,0
B00030736,S003412,2026-05-06,6.99,paid,0
B00030737,S003412,2026-06-05,6.99,failed,3
B00030738,S003413,2026-06-05,11.99,paid,0
B00030739,S003414,2025-07-05,6.99,paid,0
B00030740,S003414,2025-08-04,6.99,paid,0
B00030741,S003414,2025-09-04,6.99,failed,2
B00030742,S003414,2025-10-04,6.99,paid,0
B00030743,S003414,2025-11-04,6.99,paid,0
B00030744,S003414,2025-12-04,6.99,paid,0
B00030745,S003414,2026-01-04,6.99,paid,0
B00030746,S003414,2026-02-03,6.99,paid,0
B00030747,S003414,2026-03-06,6.99,paid,0
B00030748,S003414,2026-04-05,6.99,paid,0
B00030749,S003414,2026-05-06,6.99,paid,0
B00030750,S003414,2026-06-05,6.99,paid,0
B00030751,S003415,2025-07-05,6.99,paid,0
B00030752,S003415,2025-08-04,6.99,paid,0
B00030753,S003415,2025-09-04,6.99,paid,0
B00030754,S003415,2025-10-04,6.99,paid,0
B00030755,S003415,2025-11-04,6.99,paid,0
B00030756,S003415,2025-12-04,6.99,failed,3
B00030757,S003415,2026-01-04,6.99,paid,0
B00030758,S003415,2026-02-03,6.99,paid,0
B00030759,S003415,2026-03-06,6.99,paid,0
B00030760,S003415,2026-04-05,6.99,failed,3
B00030761,S003415,2026-05-06,6.99,paid,0
B00030762,S003415,2026-06-05,6.99,paid,0
B00030763,S003416,2026-06-05,6.99,paid,0
B00030764,S003417,2025-07-05,11.99,failed,3
B00030765,S003417,2025-08-04,11.99,paid,0
B00030766,S003417,2025-09-04,11.99,paid,0
B00030767,S003417,2025-10-04,11.99,paid,0
B00030768,S003417,2025-11-04,11.99,paid,0
B00030769,S003417,2025-12-04,11.99,paid,0
B00030770,S003417,2026-01-04,11.99,paid,0
B00030771,S003417,2026-02-03,11.99,paid,0
B00030772,S003417,2026-03-06,11.99,paid,0
B00030773,S003417,2026-04-05,11.99,paid,0
B00030774,S003417,2026-05-06,11.99,paid,0
B00030775,S003417,2026-06-05,11.99,failed,1
B00030776,S003418,2026-06-05,17.99,failed,1
B00030777,S003419,2025-07-05,6.99,paid,0
B00030778,S003419,2025-08-04,6.99,paid,0
B00030779,S003419,2025-09-04,6.99,paid,0
B00030780,S003419,2025-10-04,6.99,paid,0
B00030781,S003419,2025-11-04,6.99,paid,0
B00030782,S003419,2025-12-04,6.99,paid,0
B00030783,S003419,2026-01-04,6.99,paid,0
B00030784,S003419,2026-02-03,6.99,paid,0
B00030785,S003419,2026-03-06,6.99,paid,0
B00030786,S003419,2026-04-05,6.99,paid,0
B00030787,S003419,2026-05-06,6.99,paid,0
B00030788,S003419,2026-06-05,6.99,paid,0
B00030789,S003420,2025-07-05,17.99,paid,0
B00030790,S003420,2025-08-04,17.99,paid,0
B00030791,S003420,2025-09-04,17.99,paid,0
B00030792,S003420,2025-10-04,17.99,paid,0
B00030793,S003420,2025-11-04,17.99,paid,0
B00030794,S003420,2025-12-04,17.99,paid,0
B00030795,S003420,2026-01-04,17.99,paid,0
B00030796,S003420,2026-02-03,17.99,failed,1
B00030797,S003420,2026-03-06,17.99,paid,0
B00030798,S003420,2026-04-05,17.99,paid,0
B00030799,S003420,2026-05-06,17.99,paid,0
B00030800,S003420,2026-06-05,17.99,paid,0
B00030801,S003421,2026-05-06,17.99,paid,0
B00030802,S003421,2026-06-05,17.99,paid,0
B00030803,S003422,2025-07-05,6.99,paid,0
B00030804,S003422,2025-08-04,6.99,paid,0
B00030805,S003422,2025-09-04,6.99,paid,0
B00030806,S003422,2025-10-04,6.99,paid,0
B00030807,S003422,2025-11-04,6.99,paid,0
B00030808,S003422,2025-12-04,6.99,paid,0
B00030809,S003422,2026-01-04,6.99,paid,0
B00030810,S003422,2026-02-03,6.99,paid,0
B00030811,S003422,2026-03-06,6.99,paid,0
B00030812,S003422,2026-04-05,6.99,paid,0
B00030813,S003422,2026-05-06,6.99,paid,0
B00030814,S003422,2026-06-05,6.99,paid,0
B00030815,S003423,2026-02-03,11.99,paid,0
B00030816,S003423,2026-03-06,11.99,paid,0
B00030817,S003423,2026-04-05,11.99,failed,1
B00030818,S003423,2026-05-06,11.99,paid,0
B00030819,S003423,2026-06-05,11.99,paid,0
B00030820,S003424,2025-07-05,11.99,failed,2
B00030821,S003424,2025-08-04,11.99,paid,0
B00030822,S003424,2025-09-04,11.99,paid,0
B00030823,S003424,2025-10-04,11.99,paid,0
B00030824,S003424,2025-11-04,11.99,paid,0
B00030825,S003424,2025-12-04,11.99,paid,0
B00030826,S003424,2026-01-04,11.99,paid,0
B00030827,S003424,2026-02-03,11.99,paid,0
B00030828,S003424,2026-03-06,11.99,paid,0
B00030829,S003424,2026-04-05,11.99,paid,0
B00030830,S003424,2026-05-06,11.99,paid,0
B00030831,S003424,2026-06-05,11.99,paid,0
B00030832,S003425,2025-12-04,6.99,paid,0
B00030833,S003425,2026-01-04,6.99,paid,0
B00030834,S003425,2026-02-03,6.99,paid,0
B00030835,S003425,2026-03-06,6.99,paid,0
B00030836,S003425,2026-04-05,6.99,paid,0
B00030837,S003425,2026-05-06,6.99,paid,0
B00030838,S003425,2026-06-05,6.99,paid,0
B00030839,S003426,2026-06-05,11.99,paid,0
B00030840,S003427,2026-06-05,6.99,paid,0
B00030841,S003428,2025-07-05,17.99,paid,0
B00030842,S003428,2025-08-04,17.99,paid,0
B00030843,S003428,2025-09-04,17.99,paid,0
B00030844,S003428,2025-10-04,17.99,failed,1
B00030845,S003428,2025-11-04,17.99,paid,0
B00030846,S003428,2025-12-04,17.99,paid,0
B00030847,S003428,2026-01-04,17.99,paid,0
B00030848,S003428,2026-02-03,17.99,paid,0
B00030849,S003428,2026-03-06,17.99,failed,1
B00030850,S003428,2026-04-05,17.99,paid,0
B00030851,S003428,2026-05-06,17.99,paid,0
B00030852,S003428,2026-06-05,17.99,paid,0
B00030853,S003429,2026-02-03,17.99,paid,0
B00030854,S003429,2026-03-06,17.99,paid,0
B00030855,S003429,2026-04-05,17.99,paid,0
B00030856,S003429,2026-05-06,17.99,paid,0
B00030857,S003429,2026-06-05,17.99,paid,0
B00030858,S003430,2025-11-04,17.99,paid,0
B00030859,S003430,2025-12-04,17.99,paid,0
B00030860,S003430,2026-01-04,17.99,paid,0
B00030861,S003430,2026-02-03,17.99,paid,0
B00030862,S003430,2026-03-06,17.99,paid,0
B00030863,S003430,2026-04-05,17.99,paid,0
B00030864,S003430,2026-05-06,17.99,paid,0
B00030865,S003430,2026-06-05,17.99,paid,0
B00030866,S003431,2025-07-05,11.99,paid,0
B00030867,S003431,2025-08-04,11.99,paid,0
B00030868,S003431,2025-09-04,11.99,paid,0
B00030869,S003431,2025-10-04,11.99,paid,0
B00030870,S003431,2025-11-04,11.99,paid,0
B00030871,S003431,2025-12-04,11.99,paid,0
B00030872,S003431,2026-01-04,11.99,paid,0
B00030873,S003431,2026-02-03,11.99,disputed,3
B00030874,S003431,2026-03-06,11.99,paid,0
B00030875,S003431,2026-04-05,11.99,paid,0
B00030876,S003431,2026-05-06,11.99,paid,0
B00030877,S003431,2026-06-05,11.99,paid,0
B00030878,S003432,2025-12-04,11.99,paid,0
B00030879,S003432,2026-01-04,11.99,paid,0
B00030880,S003432,2026-02-03,11.99,paid,0
B00030881,S003432,2026-03-06,11.99,paid,0
B00030882,S003432,2026-04-05,11.99,paid,0
B00030883,S003432,2026-05-06,11.99,paid,0
B00030884,S003432,2026-06-05,11.99,failed,1
B00030885,S003433,2025-07-05,17.99,paid,0
B00030886,S003433,2025-08-04,17.99,paid,0
B00030887,S003433,2025-09-04,17.99,paid,0
B00030888,S003433,2025-10-04,17.99,paid,0
B00030889,S003433,2025-11-04,17.99,paid,0
B00030890,S003433,2025-12-04,17.99,failed,3
B00030891,S003433,2026-01-04,17.99,paid,0
B00030892,S003433,2026-02-03,17.99,paid,0
B00030893,S003433,2026-03-06,17.99,paid,0
B00030894,S003433,2026-04-05,17.99,paid,0
B00030895,S003433,2026-05-06,17.99,paid,0
B00030896,S003433,2026-06-05,17.99,paid,0
B00030897,S003434,2025-07-05,6.99,paid,0
B00030898,S003434,2025-08-04,6.99,paid,0
B00030899,S003434,2025-09-04,6.99,paid,0
B00030900,S003434,2025-10-04,6.99,paid,0
B00030901,S003434,2025-11-04,6.99,paid,0
B00030902,S003434,2025-12-04,6.99,paid,0
B00030903,S003434,2026-01-04,6.99,paid,0
B00030904,S003434,2026-02-03,6.99,paid,0
B00030905,S003434,2026-03-06,6.99,paid,0
B00030906,S003434,2026-04-05,6.99,paid,0
B00030907,S003434,2026-05-06,6.99,paid,0
B00030908,S003434,2026-06-05,6.99,paid,0
B00030909,S003435,2025-07-05,6.99,paid,0
B00030910,S003435,2025-08-04,6.99,paid,0
B00030911,S003435,2025-09-04,6.99,paid,0
B00030912,S003435,2025-10-04,6.99,paid,0
B00030913,S003435,2025-11-04,6.99,paid,0
B00030914,S003435,2025-12-04,6.99,paid,0
B00030915,S003435,2026-01-04,6.99,failed,1
B00030916,S003435,2026-02-03,6.99,paid,0
B00030917,S003435,2026-03-06,6.99,paid,0
B00030918,S003435,2026-04-05,6.99,paid,0
B00030919,S003435,2026-05-06,6.99,paid,0
B00030920,S003435,2026-06-05,6.99,paid,0
B00030921,S003436,2026-03-06,11.99,failed,3
B00030922,S003436,2026-04-05,11.99,paid,0
B00030923,S003436,2026-05-06,11.99,paid,0
B00030924,S003436,2026-06-05,11.99,disputed,1
B00030925,S003437,2026-02-03,6.99,paid,0
B00030926,S003437,2026-03-06,6.99,paid,0
B00030927,S003437,2026-04-05,6.99,failed,1
B00030928,S003437,2026-05-06,6.99,paid,0
B00030929,S003437,2026-06-05,6.99,paid,0
B00030930,S003438,2025-07-05,6.99,paid,0
B00030931,S003438,2025-08-04,6.99,failed,3
B00030932,S003438,2025-09-04,6.99,paid,0
B00030933,S003438,2025-10-04,6.99,paid,0
B00030934,S003438,2025-11-04,6.99,paid,0
B00030935,S003438,2025-12-04,6.99,paid,0
B00030936,S003438,2026-01-04,6.99,paid,0
B00030937,S003438,2026-02-03,6.99,paid,0
B00030938,S003438,2026-03-06,6.99,paid,0
B00030939,S003438,2026-04-05,6.99,paid,0
B00030940,S003438,2026-05-06,6.99,paid,0
B00030941,S003438,2026-06-05,6.99,disputed,1
B00030942,S003439,2026-04-05,6.99,paid,0
B00030943,S003439,2026-05-06,6.99,paid,0
B00030944,S003439,2026-06-05,6.99,failed,1
B00030945,S003440,2025-07-05,11.99,paid,0
B00030946,S003440,2025-08-04,11.99,paid,0
B00030947,S003440,2025-09-04,11.99,paid,0
B00030948,S003440,2025-10-04,11.99,paid,0
B00030949,S003440,2025-11-04,11.99,paid,0
B00030950,S003440,2025-12-04,11.99,paid,0
B00030951,S003440,2026-01-04,11.99,paid,0
B00030952,S003440,2026-02-03,11.99,paid,0
B00030953,S003440,2026-03-06,11.99,paid,0
B00030954,S003440,2026-04-05,11.99,failed,1
B00030955,S003440,2026-05-06,11.99,paid,0
B00030956,S003440,2026-06-05,11.99,paid,0
B00030957,S003441,2025-07-05,6.99,paid,0
B00030958,S003441,2025-08-04,6.99,paid,0
B00030959,S003441,2025-09-04,6.99,paid,0
B00030960,S003441,2025-10-04,6.99,paid,0
B00030961,S003441,2025-11-04,6.99,paid,0
B00030962,S003441,2025-12-04,6.99,paid,0
B00030963,S003441,2026-01-04,6.99,paid,0
B00030964,S003441,2026-02-03,6.99,paid,0
B00030965,S003441,2026-03-06,6.99,paid,0
B00030966,S003441,2026-04-05,6.99,paid,0
B00030967,S003441,2026-05-06,6.99,paid,0
B00030968,S003441,2026-06-05,6.99,paid,0
B00030969,S003442,2025-11-04,6.99,paid,0
B00030970,S003442,2025-12-04,6.99,paid,0
B00030971,S003442,2026-01-04,6.99,paid,0
B00030972,S003442,2026-02-03,6.99,paid,0
B00030973,S003442,2026-03-06,6.99,paid,0
B00030974,S003442,2026-04-05,6.99,paid,0
B00030975,S003442,2026-05-06,6.99,paid,0
B00030976,S003442,2026-06-05,6.99,paid,0
B00030977,S003443,2025-07-05,6.99,paid,0
B00030978,S003443,2025-08-04,6.99,paid,0
B00030979,S003443,2025-09-04,6.99,paid,0
B00030980,S003443,2025-10-04,6.99,paid,0
B00030981,S003443,2025-11-04,6.99,paid,0
B00030982,S003443,2025-12-04,6.99,paid,0
B00030983,S003443,2026-01-04,6.99,paid,0
B00030984,S003443,2026-02-03,6.99,paid,0
B00030985,S003443,2026-03-06,6.99,paid,0
B00030986,S003443,2026-04-05,6.99,paid,0
B00030987,S003443,2026-05-06,6.99,paid,0
B00030988,S003443,2026-06-05,6.99,paid,0
B00030989,S003444,2025-07-05,11.99,paid,0
B00030990,S003444,2025-08-04,11.99,paid,0
B00030991,S003444,2025-09-04,11.99,paid,0
B00030992,S003444,2025-10-04,11.99,paid,0
B00030993,S003444,2025-11-04,11.99,paid,0
B00030994,S003444,2025-12-04,11.99,paid,0
B00030995,S003444,2026-01-04,11.99,paid,0
B00030996,S003444,2026-02-03,11.99,paid,0
B00030997,S003444,2026-03-06,11.99,paid,0
B00030998,S003444,2026-04-05,11.99,paid,0
B00030999,S003444,2026-05-06,11.99,paid,0
B00031000,S003444,2026-06-05,11.99,paid,0
B00031001,S003445,2026-04-05,17.99,paid,0
B00031002,S003445,2026-05-06,17.99,failed,1
B00031003,S003445,2026-06-05,17.99,paid,0
B00031004,S003446,2025-07-05,6.99,paid,0
B00031005,S003446,2025-08-04,6.99,paid,0
B00031006,S003446,2025-09-04,6.99,paid,0
B00031007,S003446,2025-10-04,6.99,paid,0
B00031008,S003446,2025-11-04,6.99,paid,0
B00031009,S003446,2025-12-04,6.99,paid,0
B00031010,S003446,2026-01-04,6.99,paid,0
B00031011,S003446,2026-02-03,6.99,paid,0
B00031012,S003446,2026-03-06,6.99,paid,0
B00031013,S003446,2026-04-05,6.99,paid,0
B00031014,S003446,2026-05-06,6.99,paid,0
B00031015,S003446,2026-06-05,6.99,paid,0
B00031016,S003447,2025-07-05,11.99,failed,2
B00031017,S003447,2025-08-04,11.99,paid,0
B00031018,S003447,2025-09-04,11.99,paid,0
B00031019,S003447,2025-10-04,11.99,paid,0
B00031020,S003447,2025-11-04,11.99,paid,0
B00031021,S003447,2025-12-04,11.99,paid,0
B00031022,S003447,2026-01-04,11.99,paid,0
B00031023,S003447,2026-02-03,11.99,paid,0
B00031024,S003447,2026-03-06,11.99,paid,0
B00031025,S003447,2026-04-05,11.99,paid,0
B00031026,S003447,2026-05-06,11.99,paid,0
B00031027,S003447,2026-06-05,11.99,paid,0
B00031028,S003448,2026-02-03,11.99,failed,3
B00031029,S003448,2026-03-06,11.99,paid,0
B00031030,S003448,2026-04-05,11.99,failed,2
B00031031,S003448,2026-05-06,11.99,paid,0
B00031032,S003448,2026-06-05,11.99,paid,0
B00031033,S003449,2025-07-05,6.99,paid,0
B00031034,S003449,2025-08-04,6.99,paid,0
B00031035,S003449,2025-09-04,6.99,paid,0
B00031036,S003449,2025-10-04,6.99,paid,0
B00031037,S003449,2025-11-04,6.99,paid,0
B00031038,S003449,2025-12-04,6.99,paid,0
B00031039,S003449,2026-01-04,6.99,paid,0
B00031040,S003449,2026-02-03,6.99,paid,0
B00031041,S003449,2026-03-06,6.99,paid,0
B00031042,S003449,2026-04-05,6.99,paid,0
B00031043,S003449,2026-05-06,6.99,paid,0
B00031044,S003449,2026-06-05,6.99,paid,0
B00031045,S003450,2025-07-05,17.99,failed,1
B00031046,S003450,2025-08-04,17.99,paid,0
B00031047,S003450,2025-09-04,17.99,paid,0
B00031048,S003450,2025-10-04,17.99,paid,0
B00031049,S003450,2025-11-04,17.99,paid,0
B00031050,S003450,2025-12-04,17.99,paid,0
B00031051,S003450,2026-01-04,17.99,paid,0
B00031052,S003450,2026-02-03,17.99,paid,0
B00031053,S003450,2026-03-06,17.99,paid,0
B00031054,S003450,2026-04-05,17.99,paid,0
B00031055,S003450,2026-05-06,17.99,paid,0
B00031056,S003450,2026-06-05,17.99,paid,0
B00031057,S003451,2025-11-04,11.99,paid,0
